文鳥	名詞	普通名詞	一般				ブンチョウ	文鳥	文鳥	ブンチョー	文鳥	ブンチョー	漢							体	ブンチョウ	ブンチョウ	ブンチョウ	ブンチョウ	0	1	C2		9241678732993024	33621
夏目	名詞	固有名詞	人名	姓			ナツメ	ナツメ	夏目	ナツメ	夏目	ナツメ	固							姓	ナツメ	ナツメ	ナツメ	ナツメ	0			7666628326203904	27891
か	助詞	終助詞					カ	か	か	カ	か	カ	和							終助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530803687399936	5569
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
七子	名詞	固有名詞	人名	名			ナナコ	ナナコ	七子	ナナコ	七子	ナナコ	固							名	ナナコ	ナナコ	ナナコ	ナナコ	1			7672125884342784	27911
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ななこ	名詞	固有名詞	人名	名			ナナコ	ナナコ	ななこ	ナナコ	ななこ	ナナコ	固							名	ナナコ	ナナコ	ナナコ	ナナコ	1			7672126186332672	27911
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
三	名詞	数詞					サン	三	三	サン	三	サン	漢					N3		数	サン	サン	サン	サン	0	C3		3985463396409856	14499
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
み	名詞	普通名詞	一般				ミ	実	み	ミ	み	ミ	和							体	ミ	ミ	ミ	ミ	0	C3		9959110204334592	36231
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
つ	助動詞				五段-ワア行	連体形-一般	ツウ	つう	つ	ツ	つう	ツー	和							助動	ツ	ツウ	ツ	ツウ		動詞%F2@0	形容詞%F2@-1	名詞%F1		6700458253099686	24376
折	名詞	普通名詞	副詞可能				オリ	折	折	オリ	折	オリ	和							体	オリ	オリ	オリ	オリ	2	C4		1463458633753088	5324
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
おれ	代名詞						オレ	俺	おれ	オレ	おれ	オレ	和							体	オレ	オレ	オレ	オレ	0			1475553228104192	5368
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
紙入	名詞	普通名詞	一般				カミイレ	紙入れ	紙入	カミイレ	紙入	カミイレ	和							体	カミイレ	カミイレ	カミイレ	カミイレ	3	4	C1		13490191696273920	49077
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
懐中	名詞	普通名詞	サ変可能				カイチュウ	懐中	懐中	カイチュー	懐中	カイチュー	漢							体	カイチュウ	カイチュウ	カイチュウ	カイチュウ	0	C2		1601722187391488	5827
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
い	動詞	非自立可能			上一段-ア行	連用形-一般	イル	居る	い	イ	いる	イル	和							用	イ	イル	イ	イル	0	C4	M4@1	710568013079169	2585
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
人	名詞	普通名詞	一般				ヒト	人	人	ヒト	人	ヒト	和	ヒ濁	基本形					体	ヒト	ヒト	ヒト	ヒト	0	C3		8658662759473664	31500
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
金	名詞	普通名詞	一般				カネ	金	金	カネ	金	カネ	和	カ濁	基本形					体	カネ	カネ	カネ	カネ	0	C3		1904087918584320	6927
で	助詞	格助詞					デ	で	で	デ	で	デ	和							格助	デ	デ	デ	デ		動詞%F2@0	名詞%F1		7014343053025792	25518
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
自分	名詞	普通名詞	一般				ジブン	自分	自分	ジブン	自分	ジブン	漢							体	ジブン	ジブン	ジブン	ジブン	0	C2		4957706553270784	18036
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
金	名詞	普通名詞	一般				カネ	金	金	カネ	金	カネ	和	カ濁	基本形					体	カネ	カネ	カネ	カネ	0	C3		1904087918584320	6927
で	助詞	格助詞					デ	で	で	デ	で	デ	和							格助	デ	デ	デ	デ		動詞%F2@0	名詞%F1		7014343053025792	25518
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
悉皆	名詞	普通名詞	副詞可能				ミナ	皆	悉皆	ミナ	悉皆	ミナ	和							体	ミナ	ミナ	ミナ	ミナ	2	0	C3		10081980662292992	36678
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
しっ	感動詞	一般					シイ	しい	しっ	シッ	しっ	シッ	和							他	シッ	シッ	シッ	シッ	1			12032522745684480	43774
か	助詞	終助詞					カ	か	か	カ	か	カ	和							終助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530803687399936	5569
い	助詞	終助詞					イ	い	い	イ	い	イ	和							終助	イ	イ	イ	イ		名詞%F2@0		412325484044800	1500
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
この	連体詞						コノ	此の	この	コノ	この	コノ	和							相	コノ	コノ	コノ	コノ	0			3547308012741120	12905
紙入	名詞	普通名詞	一般				カミイレ	紙入れ	紙入	カミイレ	紙入	カミイレ	和							体	カミイレ	カミイレ	カミイレ	カミイレ	3	4	C1		13490191696273920	49077
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
中	名詞	普通名詞	副詞可能				ナカ	中	中	ナカ	中	ナカ	和							体	ナカ	ナカ	ナカ	ナカ	1	C4		7578942307443200	27572
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
入れる	動詞	一般			下一段-ラ行	連体形-一般	イレル	入れる	入れる	イレル	入れる	イレル	和							用	イレル	イレル	イレル	イレル	0	C2		717989750121153	2612
癖	名詞	普通名詞	一般				クセ	癖	癖	クセ	癖	クセ	和	ク濁	基本形					体	クセ	クセ	クセ	クセ	2	C4		2796341638078976	10173
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
ある	動詞	非自立可能			五段-ラ行	終止形-一般	アル	有る	ある	アル	ある	アル	和							用	アル	アル	アル	アル	1	C3		334260158472875	1216
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
自分	名詞	普通名詞	一般				ジブン	自分	自分	ジブン	自分	ジブン	漢							体	ジブン	ジブン	ジブン	ジブン	0	C2		4957706553270784	18036
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
三重吉	名詞	固有名詞	人名	名			ミエキチ	ミエキチ	三重吉	ミエキチ	三重吉	ミエキチ	固							名	ミエキチ	ミエキチ	ミエキチ	ミエキチ	0			22607067202331136	82244
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
五	名詞	数詞					ゴ	五	五	ゴ	五	ゴ	漢			オ長添	基本形			数	ゴ	ゴ	ゴ	ゴ	1	C3		3663306489471488	13327
円	名詞	普通名詞	助数詞可能				エン	円-助数詞	円	エン	円	エン	漢						B4WW	B	体	エン	エン	エン	エン	1	C3		1140477059539456	4149
札	名詞	普通名詞	一般				サツ	札	札	サツ	札	サツ	漢							体	サツ	サツ	サツ	サツ	0	C3		3919492698743296	14259
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
たしか	形状詞	一般					タシカ	確か	たしか	タシカ	たしか	タシカ	和							相	タシカ	タシカ	タシカ	タシカ	1	C1		6121548201206272	22270
に	助動詞				助動詞-ダ	連用形-ニ	ダ	だ	に	ニ	だ	ダ	和							助動	ニ	ダ	ニ	ダ		名詞%F1		6299110739157645	22916
この	連体詞						コノ	此の	この	コノ	この	コノ	和							相	コノ	コノ	コノ	コノ	0			3547308012741120	12905
紙入	名詞	普通名詞	一般				カミイレ	紙入れ	紙入	カミイレ	紙入	カミイレ	和							体	カミイレ	カミイレ	カミイレ	カミイレ	3	4	C1		13490191696273920	49077
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
底	名詞	普通名詞	一般				ソコ	底	底	ソコ	底	ソコ	和	ソ濁	基本形					体	ソコ	ソコ	ソコ	ソコ	0	C3		5846936582234624	21271
へ	助詞	格助詞					ヘ	へ	へ	エ	へ	エ	和							格助	ヘ	ヘ	ヘ	ヘ		名詞%F1		9296104558567936	33819
押し込ん	動詞	一般			五段-マ行	連用形-撥音便	オシコム	押し込む	押し込ん	オシコン	押し込む	オシコム	和							用	オシコン	オシコム	オシコン	オシコム	3	C1		1355431582769797	4931
だ	助動詞				助動詞-タ	連体形-一般	タ	た	だ	ダ	だ	ダ	和							助動	ダ	ダ	ダ	ダ		動詞%F2@1		5948924875645633	21642
の	助詞	準体助詞					ノ	の	の	ノ	の	ノ	和							準助	ノ	ノ	ノ	ノ		動詞%F2@0	形容詞%F2@-1		7968719145935360	28990
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
目撃	名詞	普通名詞	サ変可能				モクゲキ	目撃	目撃	モクゲキ	目撃	モクゲキ	漢							体	モクゲキ	モクゲキ	モクゲキ	モクゲキ	0	C2		10350536209605120	37655
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
　	空白							　	　		　		記号							補助								6330815488512	23
かよう	形状詞	一般					カヨウ	斯様	かよう	カヨー	かよう	カヨー	混							相	カヨウ	カヨウ	カヨウ	カヨウ	0	C2		13637251410043392	49612
に	助動詞				助動詞-ダ	連用形-ニ	ダ	だ	に	ニ	だ	ダ	和							助動	ニ	ダ	ニ	ダ		名詞%F1		6299110739157645	22916
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
金	名詞	普通名詞	一般				カネ	金	金	カネ	金	カネ	和	カ濁	基本形					体	カネ	カネ	カネ	カネ	0	C3		1904087918584320	6927
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
たしか	形状詞	一般					タシカ	確か	たしか	タシカ	たしか	タシカ	和							相	タシカ	タシカ	タシカ	タシカ	1	C1		6121548201206272	22270
に	助動詞				助動詞-ダ	連用形-ニ	ダ	だ	に	ニ	だ	ダ	和							助動	ニ	ダ	ニ	ダ		名詞%F1		6299110739157645	22916
三重吉	名詞	固有名詞	人名	名			ミエキチ	ミエキチ	三重吉	ミエキチ	三重吉	ミエキチ	固							名	ミエキチ	ミエキチ	ミエキチ	ミエキチ	0			22607067202331136	82244
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
手	名詞	普通名詞	助数詞可能				テ	手	手	テ	手	テ	和	テ濁	基本形				B1SjS	B1S8SjS	体	テ	テ	テ	テ	1	C3		6838146348229120	24877
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
落ち	動詞	一般			上一段-タ行	連用形-一般	オチル	落ちる	落ち	オチ	落ちる	オチル	和							用	オチ	オチル	オチ	オチル	2	C1	M4@1	1382094773297793	5028
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
しかし	接続詞						シカシ	然し	しかし	シカシ	しかし	シカシ	和							他	シカシ	シカシ	シカシ	シカシ	2			4141319169647104	15066
鳥	名詞	普通名詞	一般				トリ	鳥	鳥	トリ	鳥	トリ	和	ト濁	基本形					体	トリ	トリ	トリ	トリ	0	C3		7353542423749120	26752
と	助詞	格助詞					ト	と	と	ト	と	ト	和							格助	ト	ト	ト	ト		名詞%F1	動詞%F1	形容詞%F2@-1		7099014038299136	25826
籠	名詞	普通名詞	一般				カゴ	籠	籠	カゴ	籠	カゴ	和							体	カゴ	カゴ	カゴ	カゴ	0	C3		1741635109134848	6336
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
かご	名詞	普通名詞	一般				カゴ	籠	かご	カゴ	かご	カゴ	和							体	カゴ	カゴ	カゴ	カゴ	0	C3		1741635042025984	6336
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
と	助詞	格助詞					ト	と	と	ト	と	ト	和							格助	ト	ト	ト	ト		名詞%F1	動詞%F1	形容詞%F2@-1		7099014038299136	25826
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
容易	形状詞	一般					ヨウイ	容易	容易	ヨーイ	容易	ヨーイ	漢							相	ヨウイ	ヨウイ	ヨウイ	ヨウイ	0	C2		10724095285142016	39014
に	助動詞				助動詞-ダ	連用形-ニ	ダ	だ	に	ニ	だ	ダ	和							助動	ニ	ダ	ニ	ダ		名詞%F1		6299110739157645	22916
やっ	動詞	非自立可能			五段-ラ行	連用形-促音便	ヤル	遣る	やっ	ヤッ	やる	ヤル	和							用	ヤッ	ヤル	ヤッ	ヤル	0	C4		10594078035157636	38541
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
来	動詞	非自立可能			カ行変格	未然形-一般	クル	来る	来	コ	来る	クル	和							用	コ	クル	コ	クル	1	C1		2891174482420289	10518
ない	助動詞				助動詞-ナイ	終止形-一般	ナイ	ない	ない	ナイ	ない	ナイ	和							助動	ナイ	ナイ	ナイ	ナイ		動詞%F3@0		7542108634358443	27438
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
　	空白							　	　		　		記号							補助								6330815488512	23
その	連体詞						ソノ	其の	その	ソノ	その	ソノ	和							相	ソノ	ソノ	ソノ	ソノ	0			5880746564788736	21394
うち	名詞	普通名詞	副詞可能				ウチ	内	うち	ウチ	うち	ウチ	和							体	ウチ	ウチ	ウチ	ウチ	0	C3		881267193291264	3206
秋	名詞	普通名詞	副詞可能				アキ	秋	秋	アキ	秋	アキ	和							体	アキ	アキ	アキ	アキ	1	C3		105011984081408	382
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
小春	名詞	普通名詞	一般				コハル	小春	小春	コハル	小春	コハル	和							体	コハル	コハル	コハル	コハル	0	C2		3551431181345280	12920
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
こ	動詞	非自立可能			カ行変格	未然形-一般	クル	来る	こ	コ	くる	クル	和							用	コ	クル	コ	クル	1	C1		2891174448865857	10518
はる	助動詞				五段-ラ行	終止形-一般	ハル	はる	はる	ハル	はる	ハル	和							助動	ハル	ハル	ハル	ハル		動詞%F4@1		8315889942405803	30253
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
なっ	動詞	非自立可能			五段-ラ行	連用形-促音便	ナル	成る	なっ	ナッ	なる	ナル	和							用	ナッ	ナル	ナッ	ナル	1	C1		7713357570384516	28061
た	助動詞				助動詞-タ	終止形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711019	21642
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
三重吉	名詞	固有名詞	人名	名			ミエキチ	ミエキチ	三重吉	ミエキチ	三重吉	ミエキチ	固							名	ミエキチ	ミエキチ	ミエキチ	ミエキチ	0			22607067202331136	82244
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
たびたび	副詞						タビタビ	度々	たびたび	タビタビ	たびたび	タビタビ	和							相	タビタビ	タビタビ	タビタビ	タビタビ	0			6213623710097920	22605
来る	動詞	非自立可能			カ行変格	終止形-一般	クル	来る	来る	クル	来る	クル	和							用	クル	クル	クル	クル	1	C1		2891174482420395	10518
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
よく	副詞						ヨク	良く	よく	ヨク	よく	ヨク	和							相	ヨク	ヨク	ヨク	ヨク	1			10770283363443200	39182
女	名詞	普通名詞	一般				オンナ	女	女	オンナ	女	オンナ	和							体	オンナ	オンナ	オンナ	オンナ	3	C2		1499742584578560	5456
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
話	名詞	普通名詞	サ変可能				ハナシ	話	話	ハナシ	話	ハナシ	和	ハ濁	基本形					体	ハナシ	ハナシ	ハナシ	ハナシ	3	C2		8240848307364352	29980
など	助詞	副助詞					ナド	など	など	ナド	など	ナド	和							副助	ナド	ナド	ナド	ナド		名詞%F2@1	形容詞%F2@-1	動詞%F2@0		7670485206835712	27905
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
帰っ	動詞	一般			五段-ラ行	連用形-促音便	カエル	返る	帰っ	カエッ	帰る	カエル	和							用	カエッ	カエル	カエッ	カエル	1	C1		1643503629247108	5979
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
行く	動詞	非自立可能			五段-カ行	終止形-一般	イク	行く	行く	イク	行く	イク	和							用	イク	イク	イク	イク	0	C2		470874511778475	1713
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
文鳥	名詞	普通名詞	一般				ブンチョウ	文鳥	文鳥	ブンチョー	文鳥	ブンチョー	漢							体	ブンチョウ	ブンチョウ	ブンチョウ	ブンチョウ	0	1	C2		9241678732993024	33621
と	助詞	格助詞					ト	と	と	ト	と	ト	和							格助	ト	ト	ト	ト		名詞%F1	動詞%F1	形容詞%F2@-1		7099014038299136	25826
籠	名詞	普通名詞	一般				カゴ	籠	籠	カゴ	籠	カゴ	和							体	カゴ	カゴ	カゴ	カゴ	0	C3		1741635109134848	6336
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
講釈	名詞	普通名詞	サ変可能				コウシャク	講釈	講釈	コーシャク	講釈	コーシャク	漢							体	コウシャク	コウシャク	コウシャク	コウシャク	1	4	C1		3321908129047040	12085
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
全く	副詞						マッタク	全く	全く	マッタク	全く	マッタク	和							相	マッタク	マッタク	マッタク	マッタク	0	4			9845035772289536	35816
出	動詞	一般			下一段-ダ行	未然形-一般	デル	出る	出	デ	出る	デル	和							用	デ	デル	デ	デル	1	C1	M4@1	7072067447038529	25728
ない	助動詞				助動詞-ナイ	終止形-一般	ナイ	ない	ない	ナイ	ない	ナイ	和							助動	ナイ	ナイ	ナイ	ナイ		動詞%F3@0		7542108634358443	27438
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
硝子	名詞	普通名詞	一般				ガラス	ガラス-glas	硝子	ガラス	硝子	ガラス	外							体	ガラス	ガラス	ガラス	ガラス	0	C2		2241363110404608	8154
戸	名詞	普通名詞	一般				ト	戸	戸	ド	戸	ド	和	ト濁	濁音形					体	ド	ド	ド	ト	0	C3		7100104960000512	25830
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ガラス	名詞	普通名詞	一般				ガラス	ガラス-glas	ガラス	ガラス	ガラス	ガラス	外							体	ガラス	ガラス	ガラス	ガラス	0	C2		2241363076850176	8154
ど	助詞	終助詞					ド	ど	ど	ド	ど	ド	和							終助	ド	ド	ド	ド				44014558595129856	160124
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
透	名詞	固有名詞	人名	名			トオル	トオル	透	トール	透	トール	固							名	トオル	トオル	トオル	トオル	0			7204833576755712	26211
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
す	動詞	非自立可能			文語サ行変格	終止形-一般	スル	為る	す	ス	す	ス	和							用	ス	ス	ス	ス	1	C4		5370306982191787	19537
か	助詞	終助詞					カ	か	か	カ	か	カ	和							終助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530803687399936	5569
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
五	名詞	数詞					ゴ	五	五	ゴ	五	ゴ	漢			オ長添	基本形			数	ゴ	ゴ	ゴ	ゴ	1	C3		3663306489471488	13327
尺	名詞	普通名詞	助数詞可能				シャク	尺	尺	シャク	尺	シャク	漢	シ濁	基本形					体	シャク	シャク	シャク	シャク	2	C3		14115547490951680	51352
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
縁側	名詞	普通名詞	一般				エンガワ	縁側	縁側	エンガワ	縁側	エンガワ	混							体	エンガワ	エンガワ	エンガワ	エンガワ	0	C2		1147349007213056	4174
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
えんがわ	名詞	普通名詞	一般				エンガワ	縁側	えんがわ	エンガワ	えんがわ	エンガワ	混							体	エンガワ	エンガワ	エンガワ	エンガワ	0	C2		1147349141430784	4174
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
日	名詞	普通名詞	副詞可能				ヒ	日	日	ヒ	日	ヒ	和	ヒ混合	基本形					体	ヒ	ヒ	ヒ	ヒ	0	1	C3		8548161773773312	31098
が	助詞	格助詞					ガ	が	が	ガ	が	ガ	和							格助	ガ	ガ	ガ	ガ		動詞%F2@0	名詞%F1		2168520431510016	7889
好く	副詞						ヨク	良く	好く	ヨク	好く	ヨク	和							相	ヨク	ヨク	ヨク	ヨク	1			10770283698987520	39182
当る	動詞	一般			五段-ラ行	終止形-一般	アタル	当たる	当る	アタル	当る	アタル	和							用	アタル	アタル	アタル	アタル	0	C2		207816388387499	756
。	補助記号	句点						。	。		。		記号							補助								6880571302400	25
どうせ	副詞						ドウセ	どうせ	どうせ	ドーセ	どうせ	ドーセ	和							相	ドウセ	ドウセ	ドウセ	ドウセ	0			7448100390183424	27096
文鳥	名詞	普通名詞	一般				ブンチョウ	文鳥	文鳥	ブンチョー	文鳥	ブンチョー	漢							体	ブンチョウ	ブンチョウ	ブンチョウ	ブンチョウ	0	1	C2		9241678732993024	33621
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
飼う	動詞	一般			五段-ワア行	終止形-一般	カウ	飼う	飼う	カウ	飼う	カウ	和							用	カウ	カウ	カウ	カウ	1	C1		1636081959314091	5952
なら	助動詞				助動詞-ダ	仮定形-一般	ダ	だ	なら	ナラ	だ	ダ	和							助動	ナラ	ダ	ナラ	ダ		名詞%F1	M2@1	6299110739157729	22916
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
こんな	連体詞						コンナ	こんな	こんな	コンナ	こんな	コンナ	和							相	コンナ	コンナ	コンナ	コンナ	0			3639400701501952	13240
暖かい	形容詞	一般			形容詞	連体形-一般	アタタカイ	温かい	暖かい	アタタカイ	暖かい	アタタカイ	和							相	アタタカイ	アタタカイ	アタタカイ	アタタカイ	4	C1		201219285066433	732
季節	名詞	普通名詞	一般				キセツ	季節	季節	キセツ	季節	キセツ	漢							体	キセツ	キセツ	キセツ	キセツ	1	2	C1		2353788140790272	8563
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
この	連体詞						コノ	此の	この	コノ	この	コノ	和							相	コノ	コノ	コノ	コノ	0			3547308012741120	12905
縁側	名詞	普通名詞	一般				エンガワ	縁側	縁側	エンガワ	縁側	エンガワ	混							体	エンガワ	エンガワ	エンガワ	エンガワ	0	C2		1147349007213056	4174
へ	助詞	格助詞					ヘ	へ	へ	エ	へ	エ	和							格助	ヘ	ヘ	ヘ	ヘ		名詞%F1		9296104558567936	33819
鳥籠	名詞	普通名詞	一般				トリカゴ	鳥籠	鳥籠	トリカゴ	鳥籠	トリカゴ	和							体	トリカゴ	トリカゴ	トリカゴ	トリカゴ	0	C2		7359864649163264	26775
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
据	動詞	一般			下一段-ア行	連用形-一般	スエル	据える	据	スエ	据る	スエル	和							用	スエ	スエル	スエ	スエル	0	C2	M4@1	5231759893602945	19033
