うたかた	名詞	普通名詞	一般	*	*	*	ウタカタ	泡沫	うたかた	ウタカタ	ウタカタ	和	うたかた	ウタカタ	ウタカタ	ウタカタ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
知らせ	名詞	普通名詞	一般	*	*	*	シラセ	知らせ	知らせ	シラセ	シラセ	和	知らせ	シラセ	シラセ	シラセ	*	*	*	*	*	*	0	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
ここ	代名詞	*	*	*	*	*	ココ	此処	ここ	ココ	ココ	和	ここ	ココ	ココ	ココ	*	*	*	*	*	*	0	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
主人	名詞	普通名詞	一般	*	*	*	シュジン	主人	主人	シュジン	シュジン	漢	主人	シュジン	シュジン	シュジン	*	*	*	*	*	*	1	C1	*
出で	動詞	一般	*	*	文語下二段-ダ行	連用形-一般	イデル	出でる	出で	イデ	イデ	和	出づ	イズ	イヅ	イズ	*	*	*	*	*	*	1	C3	*
ぬ	助動詞	*	*	*	文語助動詞-ヌ	終止形-一般	ヌ	ぬ	ぬ	ヌ	ヌ	和	ぬ	ヌ	ヌ	ヌ	*	*	*	*	*	*	*	動詞%F3@0	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
赤がほ	名詞	普通名詞	一般	*	*	*	アカガオ	赤顔	赤がほ	アカガオ	アカガホ	和	赤がほ	アカガオ	アカガホ	アカガオ	*	*	*	*	*	*	0	C2	*
に	助動詞	*	*	*	文語助動詞-ナリ-断定	連用形-ニ	ナリ	なり-断定	に	ニ	ニ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
腹	名詞	普通名詞	一般	*	*	*	ハラ	腹	腹	ハラ	ハラ	和	腹	ハラ	ハラ	ハラ	ハ濁	基本形	*	*	*	*	2	C3	*
突き	名詞	普通名詞	一般	*	*	*	ツキ	突き	突き	ツキ	ツキ	和	突き	ツキ	ツキ	ツキ	ツ濁	基本形	*	*	*	*	0	C4	*
いだし	動詞	非自立可能	*	*	文語四段-サ行	連用形-一般	イダス	出だす	いだし	イダシ	イダシ	和	いだす	イダス	イダス	イダス	*	*	*	*	*	*	2	C1	*
たる	助動詞	*	*	*	文語助動詞-タリ-完了	連体形-一般	タリ	たり-完了	たる	タル	タル	和	たり	タリ	タリ	タリ	*	*	*	*	*	*	*	"動詞%F6@1	-1	形容詞%F2@-2"	*
男	名詞	普通名詞	一般	*	*	*	オトコ	男	男	オトコ	オトコ	和	男	オトコ	オトコ	オトコ	*	*	*	*	*	*	3	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
白き	形容詞	一般	*	*	文語形容詞-ク	連体形-一般	シロイ	白い	白き	シロキ	シロキ	和	白し	シロシ	シロシ	シロシ	シ濁	基本形	*	*	*	*	1	C1	*
前垂	名詞	普通名詞	一般	*	*	*	マエダレ	前垂れ	前垂	マエダレ	マエダレ	和	前垂	マエダレ	マエダレ	マエダレ	*	*	*	*	*	*	0	C2	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
たる	助動詞	*	*	*	文語助動詞-タリ-完了	連体形-一般	タリ	たり-完了	たる	タル	タル	和	たり	タリ	タリ	タリ	*	*	*	*	*	*	*	"動詞%F6@1	-1	形容詞%F2@-2"	*
なり	助動詞	*	*	*	文語助動詞-ナリ-断定	終止形-一般	ナリ	なり-断定	なり	ナリ	ナリ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
太き	形容詞	一般	*	*	文語形容詞-ク	連体形-一般	フトイ	太い	太き	フトキ	フトキ	和	太し	フトシ	フトシ	フトシ	*	*	*	*	*	*	1	C1	*
拳	名詞	普通名詞	一般	*	*	*	コブシ	拳	拳	コブシ	コブシ	和	拳	コブシ	コブシ	コブシ	*	*	*	*	*	*	0	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
腰	名詞	普通名詞	一般	*	*	*	コシ	腰	腰	コシ	コシ	和	腰	コシ	コシ	コシ	コ濁	基本形	*	*	*	*	0	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
あて	動詞	一般	*	*	文語下二段-タ行	連用形-一般	アテル	当てる	あて	アテ	アテ	和	あつ	アツ	アツ	アツ	*	*	*	*	*	*	1	C3	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
花売り	名詞	普通名詞	一般	*	*	*	ハナウリ	花売り	花売り	ハナウリ	ハナウリ	和	花売り	ハナウリ	ハナウリ	ハナウリ	*	*	*	*	*	*	"4	2	3"	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
子	名詞	普通名詞	一般	*	*	*	コ	子	子	コ	コ	和	子	コ	コ	コ	コ濁	基本形	*	*	*	*	0	C4	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
暫し	副詞	*	*	*	*	*	シバシ	暫し	暫し	シバシ	シバシ	和	暫し	シバシ	シバシ	シバシ	*	*	*	*	*	*	1	*	*
睨み	動詞	一般	*	*	文語四段-マ行	連用形-一般	ニラム	睨む	睨み	ニラミ	ニラミ	和	睨む	ニラム	ニラム	ニラム	*	*	*	*	*	*	2	C1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
『	補助記号	括弧開	*	*	*	*		『	『			記号	『				*	*	*	*	*	*	*	*	*
わが	連体詞	*	*	*	*	*	ワガ	我が	わが	ワガ	ワガ	和	わが	ワガ	ワガ	ワガ	*	*	*	*	*	*	1	*	*
店	名詞	普通名詞	一般	*	*	*	ミセ	店	店	ミセ	ミセ	和	店	ミセ	ミセ	ミセ	*	*	*	*	*	*	2	C3	*
にて	助詞	格助詞	*	*	*	*	ニテ	にて	にて	ニテ	ニテ	和	にて	ニテ	ニテ	ニテ	*	*	*	*	*	*	*	名詞%F2@1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
暖簾	名詞	普通名詞	一般	*	*	*	ノレン	暖簾	暖簾	ノレン	ノレン	漢	暖簾	ノレン	ノレン	ノレン	*	*	*	*	*	*	0	C2	*
師	接尾辞	名詞的	一般	*	*	*	シ	師	師	シ	シ	漢	師	シ	シ	シ	シ濁	基本形	*	*	*	*	*	C3	*
めい	接尾辞	動詞的	*	*	文語四段-カ行	連用形-イ音便	メク	めく	めい	メイ	メイ	和	めく	メク	メク	メク	*	*	*	*	*	*	*	C3	*
たる	助動詞	*	*	*	文語助動詞-タリ-完了	連体形-一般	タリ	たり-完了	たる	タル	タル	和	たり	タリ	タリ	タリ	*	*	*	*	*	*	*	"動詞%F6@1	-1	形容詞%F2@-2"	*
あきなひ	名詞	普通名詞	一般	*	*	*	アキナイ	商い	あきなひ	アキナイ	アキナヒ	和	あきなひ	アキナイ	アキナヒ	アキナイ	*	*	*	*	*	*	"2	3"	C1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
せ	動詞	非自立可能	*	*	文語サ行変格	未然形-一般	スル	為る	せ	セ	セ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
させ	助動詞	*	*	*	文語下二段-サ行	未然形-一般	サセル	させる	させ	サセ	サセ	和	さす	サス	サス	サス	*	*	*	*	*	*	*	*	*
ぬ	助動詞	*	*	*	文語助動詞-ズ	連体形-一般	ズ	ず	ぬ	ヌ	ヌ	和	ず	ズ	ズ	ズ	*	*	*	*	*	*	*	"形容詞%F4@-1	動詞%F3@0"	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
定	名詞	普通名詞	一般	*	*	*	サダメ	定め	定	サダメ	サダメ	和	定	サダメ	サダメ	サダメ	*	*	*	*	*	*	3	C2	*
なり	助動詞	*	*	*	文語助動詞-ナリ-断定	終止形-一般	ナリ	なり-断定	なり	ナリ	ナリ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
疾く	形容詞	一般	*	*	文語形容詞-ク	連用形-一般	ハヤイ	早い	疾く	ハヤク	ハヤク	和	疾し	ハヤシ	ハヤシ	ハヤシ	ハ濁	基本形	*	*	*	*	1	C1	*
ゆき	動詞	非自立可能	*	*	文語四段-カ行	連用形-一般	イク	行く	ゆき	ユキ	ユキ	和	ゆく	ユク	ユク	ユク	*	*	*	*	*	*	0	C2	*
ね	助動詞	*	*	*	文語助動詞-ヌ	命令形	ヌ	ぬ	ね	ネ	ネ	和	ぬ	ヌ	ヌ	ヌ	*	*	*	*	*	*	*	動詞%F3@0	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
』	補助記号	括弧閉	*	*	*	*		』	』			記号	』				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
わめき	動詞	一般	*	*	文語四段-カ行	連用形-一般	ワメク	喚く	わめき	ワメキ	ワメキ	和	わめく	ワメク	ワメク	ワメク	*	*	*	*	*	*	2	C1	*
ぬ	助動詞	*	*	*	文語助動詞-ヌ	終止形-一般	ヌ	ぬ	ぬ	ヌ	ヌ	和	ぬ	ヌ	ヌ	ヌ	*	*	*	*	*	*	*	動詞%F3@0	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
女の子	名詞	普通名詞	一般	*	*	*	オンナノコ	女の子	女の子	オンナノコ	オンナノコ	和	女の子	オンナノコ	オンナノコ	オンナノコ	*	*	*	*	*	*	3	C1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
唯	副詞	*	*	*	*	*	タダ	唯	唯	タダ	タダ	和	唯	タダ	タダ	タダ	*	*	*	*	*	*	1	*	*
言葉	名詞	普通名詞	一般	*	*	*	コトバ	言葉	言葉	コトバ	コトバ	和	言葉	コトバ	コトバ	コトバ	*	*	*	*	*	*	3	C2	*
なく	形容詞	非自立可能	*	*	文語形容詞-ク	連用形-一般	ナイ	無い	なく	ナク	ナク	和	なし	ナシ	ナシ	ナシ	*	*	*	*	*	*	1	C3	*
出でゆく	動詞	一般	*	*	文語四段-カ行	連体形-一般	イデユク	出で行く	出でゆく	イデユク	イデユク	和	出でゆく	イデユク	イデユク	イデユク	*	*	*	*	*	*	3	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
満堂	名詞	普通名詞	一般	*	*	*	マンドウ	満堂	満堂	マンドー	マンドウ	漢	満堂	マンドー	マンドウ	マンドウ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
百眼	名詞	普通名詞	一般	*	*	*	ヒャクマナコ	百眼	百眼	ヒャクマナコ	ヒャクマナコ	混	百眼	ヒャクマナコ	ヒャクマナコ	ヒャクマナコ	*	*	*	*	*	*	3	C1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
一	名詞	数詞	*	*	*	*	イチ	一	一	イチ	イチ	漢	一	イチ	イチ	イチ	*	*	N1	チ促	基本形	*	2	C3	*
滴	接尾辞	名詞的	助数詞	*	*	*	テキ	滴	滴	テキ	テキ	漢	滴	テキ	テキ	テキ	*	*	*	*	*	*	*	C4	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
涙	名詞	普通名詞	サ変可能	*	*	*	ナミダ	涙	涙	ナミダ	ナミダ	和	涙	ナミダ	ナミダ	ナミダ	*	*	*	*	*	*	1	C1	*
なく	形容詞	非自立可能	*	*	文語形容詞-ク	連用形-一般	ナイ	無い	なく	ナク	ナク	和	なし	ナシ	ナシ	ナシ	*	*	*	*	*	*	1	C3	*
見送り	動詞	一般	*	*	文語四段-ラ行	連用形-一般	ミオクル	見送る	見送り	ミオクリ	ミオクリ	和	見送る	ミオクル	ミオクル	ミオクル	*	*	*	*	*	*	"0	3"	C2	*
ぬ	助動詞	*	*	*	文語助動詞-ヌ	終止形-一般	ヌ	ぬ	ぬ	ヌ	ヌ	和	ぬ	ヌ	ヌ	ヌ	*	*	*	*	*	*	*	動詞%F3@0	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
われ	代名詞	*	*	*	*	*	ワレ	我	われ	ワレ	ワレ	和	われ	ワレ	ワレ	ワレ	*	*	*	*	*	*	1	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
珈琲	名詞	普通名詞	一般	*	*	*	コーヒー	コーヒー-coffee	珈琲	コーヒー	コーヒー	外	珈琲	コーヒー	コーヒー	コーヒー	*	*	*	*	*	*	3	C2	*
代	接尾辞	名詞的	一般	*	*	*	ダイ	代	代	ダイ	ダイ	漢	代	ダイ	ダイ	ダイ	*	*	*	*	*	*	*	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
白	名詞	普通名詞	一般	*	*	*	シロ	白	白	シロ	シロ	和	白	シロ	シロ	シロ	シ濁	基本形	*	*	*	*	1	C3	*
銅貨	名詞	普通名詞	一般	*	*	*	ドウカ	銅貨	銅貨	ドーカ	ドウカ	漢	銅貨	ドーカ	ドウカ	ドウカ	*	*	*	*	*	*	"1	0"	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
帳場	名詞	普通名詞	一般	*	*	*	チョウバ	帳場	帳場	チョーバ	チョウバ	混	帳場	チョーバ	チョウバ	チョウバ	*	*	*	*	*	*	3	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
石板	名詞	普通名詞	一般	*	*	*	セキバン	石板	石板	セキバン	セキバン	漢	石板	セキバン	セキバン	セキバン	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
上	名詞	普通名詞	副詞可能	*	*	*	ウエ	上	上	ウエ	ウエ	和	上	ウエ	ウエ	ウエ	*	*	*	*	*	*	"0	2"	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
擲げ	動詞	一般	*	*	文語下二段-ガ行	連用形-一般	ナゲル	投げる	擲げ	ナゲ	ナゲ	和	擲ぐ	ナグ	ナグ	ナグ	*	*	*	*	*	*	1	C1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
外套	名詞	普通名詞	一般	*	*	*	ガイトウ	外套	外套	ガイトー	ガイトウ	漢	外套	ガイトー	ガイトウ	ガイトウ	*	*	*	*	*	*	0	C2	*
取り	動詞	一般	*	*	文語四段-ラ行	連用形-一般	トル	取る	取り	トリ	トリ	和	取る	トル	トル	トル	ト濁	基本形	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
出で	動詞	一般	*	*	文語下二段-ダ行	連用形-一般	イデル	出でる	出で	イデ	イデ	和	出づ	イズ	イヅ	イズ	*	*	*	*	*	*	1	C3	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
見	動詞	非自立可能	*	*	文語上一段-マ行	連用形-一般	ミル	見る	見	ミ	ミ	和	見る	ミル	ミル	ミル	*	*	*	*	*	*	1	C1	*
し	助動詞	*	*	*	文語助動詞-キ	連体形-一般	キ	き	し	シ	シ	和	き	キ	キ	キ	*	*	*	*	*	*	*	動詞%F4@0	*
に	助詞	接続助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
花売	名詞	普通名詞	一般	*	*	*	ハナウリ	花売り	花売	ハナウリ	ハナウリ	和	花売	ハナウリ	ハナウリ	ハナウリ	*	*	*	*	*	*	"4	2	3"	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
子	名詞	普通名詞	一般	*	*	*	コ	子	子	コ	コ	和	子	コ	コ	コ	コ濁	基本形	*	*	*	*	0	C4	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
ひとり	名詞	普通名詞	副詞可能	*	*	*	ヒトリ	一人	ひとり	ヒトリ	ヒトリ	和	ひとり	ヒトリ	ヒトリ	ヒトリ	*	*	*	*	*	*	2	C1	*
さめさめ	副詞	*	*	*	*	*	サメザメ	さめざめ	さめさめ	サメサメ	サメサメ	和	さめさめ	サメサメ	サメサメ	サメサメ	*	*	*	*	*	*	"3	2"	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
泣き	動詞	一般	*	*	文語四段-カ行	連用形-一般	ナク	泣く	泣き	ナキ	ナキ	和	泣く	ナク	ナク	ナク	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゆく	動詞	非自立可能	*	*	文語四段-カ行	連体形-一般	イク	行く	ゆく	ユク	ユク	和	ゆく	ユク	ユク	ユク	*	*	*	*	*	*	0	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
呼べ	動詞	一般	*	*	文語四段-バ行	已然形-一般	ヨブ	呼ぶ	呼べ	ヨベ	ヨベ	和	呼ぶ	ヨブ	ヨブ	ヨブ	*	*	*	*	*	*	0	C4	*
ども	助詞	接続助詞	*	*	*	*	ドモ	ども	ども	ドモ	ドモ	和	ども	ドモ	ドモ	ドモ	*	*	*	*	*	*	*	動詞%F2@0	*
顧み	動詞	一般	*	*	文語上一段-マ行	未然形-一般	カエリミル	顧みる	顧み	カエリミ	カエリミ	和	顧みる	カエリミル	カエリミル	カエリミル	*	*	*	*	*	*	4	C1	*
ず	助動詞	*	*	*	文語助動詞-ズ	終止形-一般	ズ	ず	ず	ズ	ズ	和	ず	ズ	ズ	ズ	*	*	*	*	*	*	*	"形容詞%F4@-1	動詞%F3@0"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
追付き	動詞	一般	*	*	文語四段-カ行	連用形-一般	オイツク	追い付く	追付き	オイツキ	オイツキ	和	追付く	オイツク	オイツク	オイツク	*	*	*	*	*	*	3	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
『	補助記号	括弧開	*	*	*	*		『	『			記号	『				*	*	*	*	*	*	*	*	*
いかに	副詞	*	*	*	*	*	イカニ	如何に	いかに	イカニ	イカニ	和	いかに	イカニ	イカニ	イカニ	*	*	*	*	*	*	2	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
善き	形容詞	非自立可能	*	*	文語形容詞-ク	連体形-一般	ヨイ	良い	善き	ヨキ	ヨキ	和	善し	ヨシ	ヨシ	ヨシ	*	*	*	*	*	*	1	C3	*
子	名詞	普通名詞	一般	*	*	*	コ	子	子	コ	コ	和	子	コ	コ	コ	コ濁	基本形	*	*	*	*	0	C4	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
菫花	名詞	普通名詞	一般	*	*	*	スミレ	菫	菫花	スミレ	スミレ	和	菫花	スミレ	スミレ	スミレ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
しろ	名詞	普通名詞	一般	*	*	*	シロ	代	しろ	シロ	シロ	和	しろ	シロ	シロ	シロ	*	*	*	*	*	*	2	C3	*
取ら	動詞	一般	*	*	文語四段-ラ行	未然形-一般	トル	取る	取ら	トラ	トラ	和	取る	トル	トル	トル	ト濁	基本形	*	*	*	*	1	C1	*
せ	助動詞	*	*	*	文語下二段-サ行	未然形-一般	セル	せる	せ	セ	セ	和	す	ス	ス	ス	*	*	*	*	*	*	*	*	*
む	助動詞	*	*	*	文語助動詞-ム	終止形-一般	ム	む	む	ム	ム	和	む	ム	ム	ム	*	*	*	*	*	*	*	動詞%F4@0	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
』	補助記号	括弧閉	*	*	*	*		』	』			記号	』				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
いふ	動詞	一般	*	*	文語四段-ハ行	連体形-一般	イウ	言う	いふ	イウ	イフ	和	いふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
聞き	動詞	一般	*	*	文語四段-カ行	連用形-一般	キク	聞く	聞き	キキ	キキ	和	聞く	キク	キク	キク	キ濁	基本形	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
始めて	副詞	*	*	*	*	*	ハジメテ	初めて	始めて	ハジメテ	ハジメテ	和	始めて	ハジメテ	ハジメテ	ハジメテ	*	*	*	*	*	*	2	*	*
仰見	動詞	一般	*	*	文語上一段-マ行	連用形-一般	アオギミル	仰ぎ見る	仰見	アオギミ	アオギミ	和	仰見る	アオギミル	アオギミル	アオギミル	*	*	*	*	*	*	4	C1	*
つ	助動詞	*	*	*	文語助動詞-ツ	終止形-一般	ツ	つ	つ	ツ	ツ	和	つ	ツ	ツ	ツ	*	*	*	*	*	*	*	動詞%F4@0	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
おもて	名詞	普通名詞	一般	*	*	*	オモテ	面	おもて	オモテ	オモテ	和	おもて	オモテ	オモテ	オモテ	*	*	*	*	*	*	3	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
美し	形容詞	一般	*	*	文語形容詞-シク	語幹-一般	ウツクシイ	美しい	美し	ウツクシ	ウツクシ	和	美し	ウツクシ	ウツクシ	ウツクシ	*	*	*	*	*	*	"0	3"	C2	*
さ	接尾辞	名詞的	一般	*	*	*	サ	さ	さ	サ	サ	和	さ	サ	サ	サ	*	*	*	*	*	*	*	C3	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
濃き	形容詞	一般	*	*	文語形容詞-ク	連体形-一般	コイ	濃い	濃き	コキ	コキ	和	濃し	コシ	コシ	コシ	コ濁	基本形	*	*	*	*	1	C1	*
藍いろ	名詞	普通名詞	一般	*	*	*	アイイロ	藍色	藍いろ	アイイロ	アイイロ	和	藍いろ	アイイロ	アイイロ	アイイロ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
