蜜柑	名詞	普通名詞	一般	*	*	*	ミカン	蜜柑	蜜柑	ミカン	ミカン	漢	蜜柑	ミカン	ミカン	ミカン	*	*	*	*	*	*	1	C1	*
だらり	副詞	*	*	*	*	*	ダラリ	だらり	だらり	ダラリ	ダラリ	和	だらり	ダラリ	ダラリ	ダラリ	*	*	*	*	*	*	2	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
垂	動詞	一般	*	*	文語下二段-ラ行	終止形-一般	タレル	垂れる	垂	タル	タル	和	垂る	タル	タル	タル	*	*	*	*	*	*	1	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
れ	助動詞	*	*	*	文語下二段-ラ行	連用形-一般	レル	れる	れ	レ	レ	和	る	ル	ル	ル	*	*	*	*	*	*	*	動詞%F3@0	*
下	名詞	普通名詞	副詞可能	*	*	*	モト	下	下	モト	モト	和	下	モト	モト	モト	*	*	*	*	*	*	2	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
さが	名詞	普通名詞	一般	*	*	*	サガ	性	さが	サガ	サガ	和	さが	サガ	サガ	サガ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
つ	助詞	副助詞	*	*	*	*	ツ	つ	つ	ツ	ツ	和	つ	ツ	ツ	ツ	*	*	*	*	*	*	*	動詞%F4@0	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
膝	名詞	普通名詞	一般	*	*	*	ヒザ	膝	膝	ヒザ	ヒザ	和	膝	ヒザ	ヒザ	ヒザ	*	*	*	*	*	*	0	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ひざ	名詞	普通名詞	一般	*	*	*	ヒザ	膝	ひざ	ヒザ	ヒザ	和	ひざ	ヒザ	ヒザ	ヒザ	*	*	*	*	*	*	0	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
上	名詞	普通名詞	副詞可能	*	*	*	ウエ	上	上	ウエ	ウエ	和	上	ウエ	ウエ	ウエ	*	*	*	*	*	*	"0	2"	C4	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
うへ	感動詞	一般	*	*	*	*	ウヘ	うへ	うへ	ウヘ	ウヘ	和	うへ	ウヘ	ウヘ	ウヘ	*	*	*	*	*	*	2	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
大	名詞	普通名詞	形状詞可能	*	*	*	ダイ	大	大	ダイ	ダイ	漢	大	ダイ	ダイ	ダイ	*	*	*	*	*	*	1	C4	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
おほ	接頭辞	*	*	*	*	*	オオ	大	おほ	オー	オホ	和	おほ	オー	オホ	オオ	*	*	*	*	*	*	*	P2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
き	助動詞	*	*	*	文語助動詞-キ	終止形-一般	キ	き	き	キ	キ	和	き	キ	キ	キ	*	*	*	*	*	*	*	動詞%F4@0	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
風呂敷	名詞	普通名詞	一般	*	*	*	フロシキ	風呂敷	風呂敷	フロシキ	フロシキ	和	風呂敷	フロシキ	フロシキ	フロシキ	フ濁	基本形	*	*	*	*	0	C2	*
包	動詞	一般	*	*	文語四段-マ行	連用形-一般	ツツム	包む	包	ツツミ	ツツミ	和	包む	ツツム	ツツム	ツツム	*	*	*	*	*	*	2	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ふろしき	名詞	普通名詞	一般	*	*	*	フロシキ	風呂敷	ふろしき	フロシキ	フロシキ	和	ふろしき	フロシキ	フロシキ	フロシキ	フ濁	基本形	*	*	*	*	0	C2	*
づつ	助詞	副助詞	*	*	*	*	ズツ	ずつ	づつ	ズツ	ヅツ	和	づつ	ズツ	ヅツ	ズツ	*	*	*	*	*	*	*	名詞%F4@1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
み	接尾辞	名詞的	一般	*	*	*	ミ	味	み	ミ	ミ	漢	み	ミ	ミ	ミ	*	*	*	*	*	*	*	C4	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
あつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	アル	有る	あつ	アッ	アッ	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
又	接続詞	*	*	*	*	*	マタ	又	又	マタ	マタ	和	又	マタ	マタ	マタ	*	*	*	*	*	*	0	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
また	接続詞	*	*	*	*	*	マタ	又	また	マタ	マタ	和	また	マタ	マタ	マタ	*	*	*	*	*	*	0	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
包	接尾辞	名詞的	一般	*	*	*	ホウ	包	包	ポー	ポウ	漢	包	ポー	ポウ	ホウ	ホ半濁	半濁音形	*	*	*	*	*	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
つつ	助詞	接続助詞	*	*	*	*	ツツ	つつ	つつ	ツツ	ツツ	和	つつ	ツツ	ツツ	ツツ	*	*	*	*	*	*	*	動詞%F4@1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
み	接尾辞	名詞的	一般	*	*	*	ミ	味	み	ミ	ミ	漢	み	ミ	ミ	ミ	*	*	*	*	*	*	*	C4	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
抱	動詞	一般	*	*	文語四段-カ行	連用形-一般	イダク	抱く	抱	イダキ	イダキ	和	抱く	イダク	イダク	イダク	*	*	*	*	*	*	2	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	ダ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
いた	形容詞	一般	*	*	文語形容詞-ク	語幹-一般	イタイ	痛い	いた	イタ	イタ	和	いたし	イタシ	イタシ	イタシ	*	*	*	*	*	*	1	C1	*
霜燒	名詞	普通名詞	一般	*	*	*	シモヤケ	霜焼け	霜燒	シモヤケ	シモヤケ	和	霜燒	シモヤケ	シモヤケ	シモヤケ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
しも	助詞	副助詞	*	*	*	*	シモ	しも	しも	シモ	シモ	和	しも	シモ	シモ	シモ	*	*	*	*	*	*	*	名詞%F2@1	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
け	名詞	普通名詞	形状詞可能	*	*	*	ケ	異	け	ケ	ケ	和	け	ケ	ケ	ケ	*	*	*	*	*	*	1	C4	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
手	名詞	普通名詞	助数詞可能	*	*	*	テ	手	手	テ	テ	和	手	テ	テ	テ	テ濁	基本形	*	*	*	B1SjS	1	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
中	名詞	普通名詞	副詞可能	*	*	*	ナカ	中	中	ナカ	ナカ	和	中	ナカ	ナカ	ナカ	*	*	*	*	*	*	1	C4	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
なか	形容詞	非自立可能	*	*	文語形容詞-ク	連体形-撥音便	ナイ	無い	なか	ナカン	ナカン	和	なし	ナシ	ナシ	ナシ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
三	名詞	数詞	*	*	*	*	サン	三	三	サン	サン	漢	三	サン	サン	サン	*	*	N3	*	*	*	0	C3	*
｜	補助記号	一般	*	*	*	*		｜	｜			記号	｜				*	*	*	*	*	*	*	*	*
等	接尾辞	名詞的	一般	*	*	*	トウ	等	等	トー	トウ	漢	等	トー	トウ	トウ	*	*	*	*	*	*	*	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
とう	名詞	普通名詞	一般	*	*	*	トウ	薹	とう	トー	トウ	漢	とう	トー	トウ	トウ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
赤	名詞	普通名詞	一般	*	*	*	アカ	赤	赤	アカ	アカ	和	赤	アカ	アカ	アカ	*	*	*	*	*	*	1	C1	*
切符	名詞	普通名詞	一般	*	*	*	キップ	切符	切符	キップ	キップ	混	切符	キップ	キップ	キップ	キ濁	基本形	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
あかぎ	名詞	固有名詞	人名	姓	*	*	アカギ	アカギ	あかぎ	アカギ	アカギ	固	あかぎ	アカギ	アカギ	アカギ	*	*	*	*	*	*	0	*	*
つぷ	副詞	*	*	*	*	*	ツプ	つぷ	つぷ	ツプ	ツプ	和	つぷ	ツプ	ツプ	ツプ	*	*	*	*	*	*	2	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
大事	形状詞	一般	*	*	*	*	ダイジ	大事	大事	ダイジ	ダイジ	漢	大事	ダイジ	ダイジ	ダイジ	*	*	*	*	*	*	"0	3"	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
だいじ	形状詞	一般	*	*	*	*	ダイジ	大事	だいじ	ダイジ	ダイジ	漢	だいじ	ダイジ	ダイジ	ダイジ	*	*	*	*	*	*	"0	3"	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
さう	形状詞	助動詞語幹	*	*	*	*	ソウ	そう-様態	さう	ソー	サウ	和	さう	ソー	サウ	ソウ	*	*	*	*	*	*	1	C1	*
に	助動詞	*	*	*	助動詞-ダ	連用形-ニ	ダ	だ	に	ニ	ニ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
しつかり	副詞	*	*	*	*	*	シッカリ	確り	しつかり	シッカリ	シツカリ	和	しつかり	シッカリ	シツカリ	シッカリ	シ濁	基本形	*	*	*	*	3	*	*
握	動詞	一般	*	*	文語四段-ラ行	連用形-一般	ニギル	握る	握	ニギリ	ニギリ	和	握る	ニギル	ニギル	ニギル	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
ぎ	名詞	普通名詞	一般	*	*	*	キ	気	ぎ	ギ	ギ	漢	ぎ	ギ	ギ	キ	キ濁	濁音形	*	*	*	*	0	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
られ	助動詞	*	*	*	文語下二段-ラ行	連用形-一般	ラレル	られる	られ	ラレ	ラレ	和	らる	ラル	ラル	ラル	*	*	*	*	*	*	*	*	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
私	代名詞	*	*	*	*	*	ワタクシ	私-代名詞	私	ワタクシ	ワタクシ	和	私	ワタクシ	ワタクシ	ワタクシ	*	*	*	*	*	*	0	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
わたくし	代名詞	*	*	*	*	*	ワタクシ	私-代名詞	わたくし	ワタクシ	ワタクシ	和	わたくし	ワタクシ	ワタクシ	ワタクシ	*	*	*	*	*	*	0	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
この	連体詞	*	*	*	*	*	コノ	此の	この	コノ	コノ	和	この	コノ	コノ	コノ	*	*	*	*	*	*	0	*	*
小娘	名詞	普通名詞	一般	*	*	*	コムスメ	小娘	小娘	コムスメ	コムスメ	和	小娘	コムスメ	コムスメ	コムスメ	*	*	*	*	*	*	2	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
こ	代名詞	*	*	*	*	*	コ	是	こ	コ	コ	和	こ	コ	コ	コ	*	*	*	*	*	*	1	*	*
むすめ	名詞	普通名詞	一般	*	*	*	ムスメ	娘	むすめ	ムスメ	ムスメ	和	むすめ	ムスメ	ムスメ	ムスメ	*	*	*	*	*	*	3	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
下品	形状詞	一般	*	*	*	*	ゲヒン	下品	下品	ゲヒン	ゲヒン	漢	下品	ゲヒン	ゲヒン	ゲヒン	*	*	*	*	*	*	2	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
げひん	形状詞	一般	*	*	*	*	ゲヒン	下品	げひん	ゲヒン	ゲヒン	漢	げひん	ゲヒン	ゲヒン	ゲヒン	*	*	*	*	*	*	2	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
顏	名詞	普通名詞	一般	*	*	*	カオ	顔	顏	カオ	カオ	和	顏	カオ	カオ	カオ	カ濁	基本形	*	*	*	*	0	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
かほ	名詞	普通名詞	一般	*	*	*	カオ	顔	かほ	カオ	カホ	和	かほ	カオ	カホ	カオ	カ濁	基本形	*	*	*	*	0	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
だち	接尾辞	名詞的	一般	*	*	*	ダチ	立ち	だち	ダチ	ダチ	和	だち	ダチ	ダチ	ダチ	*	*	*	*	*	*	*	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
好	動詞	一般	*	*	文語四段-マ行	連用形-一般	コノム	好む	好	コノミ	コノミ	和	好む	コノム	コノム	コノム	*	*	*	*	*	*	2	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
この	連体詞	*	*	*	*	*	コノ	此の	この	コノ	コノ	和	この	コノ	コノ	コノ	*	*	*	*	*	*	0	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
まな	副詞	*	*	*	*	*	マナ	勿	まな	マナ	マナ	和	まな	マナ	マナ	マナ	*	*	*	*	*	*	1	*	*
かつ	接続詞	*	*	*	*	*	カツ	且つ	かつ	カツ	カツ	和	かつ	カツ	カツ	カツ	*	*	*	*	*	*	1	*	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
それ	代名詞	*	*	*	*	*	ソレ	其れ	それ	ソレ	ソレ	和	それ	ソレ	ソレ	ソレ	*	*	*	*	*	*	0	*	*
から	助詞	格助詞	*	*	*	*	カラ	から	から	カラ	カラ	和	から	カラ	カラ	カラ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
彼	連体詞	*	*	*	*	*	カノ	彼の	彼	カノ	カノ	和	彼	カノ	カノ	カノ	*	*	*	*	*	*	1	*	*
女	名詞	普通名詞	一般	*	*	*	オンナ	女	女	オンナ	オンナ	和	女	オンナ	オンナ	オンナ	*	*	*	*	*	*	3	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
かの	連体詞	*	*	*	*	*	カノ	彼の	かの	カノ	カノ	和	かの	カノ	カノ	カノ	*	*	*	*	*	*	1	*	*
ぢ	名詞	普通名詞	一般	*	*	*	ジ	痔	ぢ	ジ	ヂ	漢	ぢ	ジ	ヂ	ジ	*	*	*	*	*	*	0	C3	*
よ	助詞	終助詞	*	*	*	*	ヨ	よ	よ	ヨ	ヨ	和	よ	ヨ	ヨ	ヨ	*	*	*	*	*	*	*	"名詞%F1	動詞%F2@0	形容詞%F2@-1"	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
服裝	名詞	普通名詞	一般	*	*	*	フクソウ	服装	服裝	フクソー	フクソウ	漢	服裝	フクソー	フクソウ	フクソウ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ふくさう	動詞	一般	*	*	五段-サ行	意志推量形	フクスル	復する	ふくさう	フクソー	フクサウ	混	ふくす	フクス	フクス	フクス	*	*	*	*	*	*	2	C1	M1@1
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
不潔	名詞	普通名詞	形状詞可能	*	*	*	フケツ	不潔	不潔	フケツ	フケツ	漢	不潔	フケツ	フケツ	フケツ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ふけつ	名詞	普通名詞	形状詞可能	*	*	*	フケツ	不潔	ふけつ	フケツ	フケツ	漢	ふけつ	フケツ	フケツ	フケツ	*	*	*	*	*	*	0	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
やはり	副詞	*	*	*	*	*	ヤハリ	矢張り	やはり	ヤハリ	ヤハリ	和	やはり	ヤハリ	ヤハリ	ヤハリ	*	*	*	*	*	*	2	*	*
不快	名詞	普通名詞	形状詞可能	*	*	*	フカイ	不快	不快	フカイ	フカイ	漢	不快	フカイ	フカイ	フカイ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ふ	接頭辞	*	*	*	*	*	フ	不	ふ	フ	フ	漢	ふ	フ	フ	フ	フ濁	基本形	*	*	*	*	*	P2	*
くわい	名詞	普通名詞	一般	*	*	*	クワイ	慈姑	くわい	クワイ	クワイ	和	くわい	クワイ	クワイ	クワイ	*	*	*	*	*	*	0	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
だつ	助動詞	*	*	*	助動詞-ダ	連用形-促音便	ダ	だ	だつ	ダッ	ダッ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	M2@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
最後	名詞	普通名詞	一般	*	*	*	サイゴ	最後	最後	サイゴ	サイゴ	漢	最後	サイゴ	サイゴ	サイゴ	*	*	*	*	*	*	1	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
さいご	名詞	普通名詞	一般	*	*	*	サイゴ	最後	さいご	サイゴ	サイゴ	漢	さいご	サイゴ	サイゴ	サイゴ	*	*	*	*	*	*	1	C1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
二	名詞	数詞	*	*	*	*	ニ	二	二	ニ	ニ	漢	二	ニ	ニ	ニ	*	*	*	イ長添	基本形	*	1	C3	*
｜	補助記号	一般	*	*	*	*		｜	｜			記号	｜				*	*	*	*	*	*	*	*	*
等	接尾辞	名詞的	一般	*	*	*	トウ	等	等	トー	トウ	漢	等	トー	トウ	トウ	*	*	*	*	*	*	*	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
とう	名詞	普通名詞	一般	*	*	*	トウ	薹	とう	トー	トウ	漢	とう	トー	トウ	トウ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
三	名詞	数詞	*	*	*	*	サン	三	三	サン	サン	漢	三	サン	サン	サン	*	*	N3	*	*	*	0	C3	*
｜	補助記号	一般	*	*	*	*		｜	｜			記号	｜				*	*	*	*	*	*	*	*	*
等	接尾辞	名詞的	一般	*	*	*	トウ	等	等	トー	トウ	漢	等	トー	トウ	トウ	*	*	*	*	*	*	*	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
とう	名詞	普通名詞	一般	*	*	*	トウ	薹	とう	トー	トウ	漢	とう	トー	トウ	トウ	*	*	*	*	*	*	1	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
區別	名詞	普通名詞	サ変可能	*	*	*	クベツ	区別	區別	クベツ	クベツ	漢	區別	クベツ	クベツ	クベツ	*	*	*	*	*	*	1	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
くべつ	名詞	普通名詞	サ変可能	*	*	*	クベツ	区別	くべつ	クベツ	クベツ	漢	くべつ	クベツ	クベツ	クベツ	*	*	*	*	*	*	1	C1	*
